step,tenant_id,workload_type,gpu_type,gpu_hours,provider_id,accepted,price_usd_per_hour,latency_ms,reason
53,tenant-render,3d_rendering,RTX4090,1.662,vast,1,0.8,380.0,ok
53,tenant-render,3d_rendering,RTX4090,2.311,vast,1,0.8,380.0,ok
53,tenant-render,3d_rendering,RTX4090,2.239,vast,1,0.8,380.0,ok
53,tenant-dao,general_compute,A100,0.977,flux,1,1.7,330.0,ok
53,tenant-dao,llm_inference,A100,0.693,flux,1,1.7,330.0,ok
53,tenant-dao,llm_inference,A100,0.667,flux,1,1.7,330.0,ok
53,tenant-dao,llm_inference,A100,0.492,flux,1,1.7,330.0,ok
53,tenant-dao,llm_inference,A100,0.543,flux,1,1.7,330.0,ok
53,tenant-dao,llm_inference,A100,0.397,flux,1,1.7,330.0,ok
54,tenant-research,llm_inference,A100,0.872,akash,1,1.8,300.0,ok
54,tenant-research,llm_training,H100,8.131,aethir,1,3.5,260.0,ok
54,tenant-research,general_compute,A100,1.194,akash,1,1.8,300.0,ok
54,tenant-research,llm_inference,A100,0.444,akash,1,1.8,300.0,ok
54,tenant-research,llm_inference,A100,0.341,akash,1,1.8,300.0,ok
54,tenant-research,3d_rendering,RTX4090,2.684,,0,0.0,0.0,no_viable_provider
54,tenant-research,general_compute,A100,0.71,akash,1,1.8,300.0,ok
54,tenant-research,llm_inference,A100,0.411,akash,1,1.8,300.0,ok
54,tenant-research,general_compute,A100,0.615,akash,1,1.8,300.0,ok
54,tenant-research,llm_training,H100,3.13,aethir,1,3.5,260.0,ok
54,tenant-gaming,llm_inference,A100,0.225,akash,1,1.8,300.0,ok
54,tenant-gaming,llm_inference,A100,0.524,akash,1,1.8,300.0,ok
54,tenant-gaming,llm_inference,A100,0.925,akash,1,1.8,300.0,ok
54,tenant-gaming,llm_inference,A100,0.635,akash,1,1.8,300.0,ok
54,tenant-gaming,general_compute,A100,1.208,akash,1,1.8,300.0,ok
54,tenant-gaming,llm_inference,A100,0.493,akash,1,1.8,300.0,ok
54,tenant-gaming,cloud_gaming,A100,1.272,akash,1,1.8,300.0,ok
54,tenant-gaming,llm_inference,A100,0.433,akash,1,1.8,300.0,ok
54,tenant-gaming,llm_inference,A100,0.608,akash,1,1.8,300.0,ok
54,tenant-gaming,cloud_gaming,A100,1.002,akash,1,1.8,300.0,ok
54,tenant-gaming,llm_inference,A100,0.878,akash,1,1.8,300.0,ok
54,tenant-gaming,general_compute,A100,1.421,akash,1,1.8,300.0,ok
54,tenant-gaming,cloud_gaming,A100,1.014,akash,1,1.8,300.0,ok
54,tenant-gaming,cloud_gaming,A100,0.679,akash,1,1.8,300.0,ok
54,tenant-gaming,general_compute,A100,1.489,akash,1,1.8,300.0,ok
54,tenant-render,3d_rendering,RTX4090,1.718,vast,1,0.8,380.0,ok
54,tenant-render,3d_rendering,RTX4090,1.975,vast,1,0.8,380.0,ok
54,tenant-render,3d_rendering,RTX4090,1.739,vast,1,0.8,380.0,ok
54,tenant-render,3d_rendering,RTX4090,1.414,vast,1,0.8,380.0,ok
54,tenant-render,general_compute,A100,1.042,vast,1,1.4,380.0,ok
54,tenant-render,3d_rendering,RTX4090,1.909,vast,1,0.8,380.0,ok
54,tenant-render,3d_rendering,RTX4090,2.961,vast,1,0.8,380.0,ok
54,tenant-render,3d_rendering,RTX4090,2.407,vast,1,0.8,380.0,ok
54,tenant-render,3d_rendering,RTX4090,2.659,vast,1,0.8,380.0,ok
54,tenant-render,general_compute,A100,0.895,akash,1,1.8,300.0,ok
54,tenant-render,3d_rendering,RTX4090,1.348,vast,1,0.8,380.0,ok
54,tenant-dao,general_compute,A100,1.048,flux,1,1.7,330.0,ok
54,tenant-dao,general_compute,A100,1.753,flux,1,1.7,330.0,ok
54,tenant-dao,llm_inference,A100,0.501,flux,1,1.7,330.0,ok
54,tenant-dao,general_compute,A100,1.275,flux,1,1.7,330.0,ok
54,tenant-dao,llm_inference,A100,0.894,akash,1,1.8,300.0,ok
55,tenant-research,3d_rendering,RTX4090,2.004,,0,0.0,0.0,no_viable_provider
55,tenant-research,llm_training,H100,4.159,aethir,1,3.5,260.0,ok
55,tenant-research,llm_training,H100,7.504,aethir,1,3.5,260.0,ok
55,tenant-research,llm_training,H100,4.308,aethir,1,3.5,260.0,ok
55,tenant-research,llm_inference,A100,0.774,akash,1,1.8,300.0,ok
55,tenant-research,llm_training,H100,4.612,aethir,1,3.5,260.0,ok
55,tenant-research,general_compute,A100,1.58,akash,1,1.8,300.0,ok
55,tenant-gaming,llm_inference,A100,0.583,akash,1,1.8,300.0,ok
55,tenant-gaming,cloud_gaming,A100,0.661,akash,1,1.8,300.0,ok
55,tenant-gaming,general_compute,A100,0.534,akash,1,1.8,300.0,ok
55,tenant-gaming,cloud_gaming,A100,1.073,akash,1,1.8,300.0,ok
55,tenant-gaming,cloud_gaming,A100,1.13,akash,1,1.8,300.0,ok
55,tenant-gaming,cloud_gaming,A100,1.072,akash,1,1.8,300.0,ok
55,tenant-gaming,cloud_gaming,A100,0.758,akash,1,1.8,300.0,ok
55,tenant-gaming,cloud_gaming,A100,1.458,akash,1,1.8,300.0,ok
55,tenant-gaming,llm_inference,A100,0.651,akash,1,1.8,300.0,ok
55,tenant-gaming,cloud_gaming,A100,1.22,akash,1,1.8,300.0,ok
55,tenant-gaming,llm_inference,A100,0.427,akash,1,1.8,300.0,ok
55,tenant-gaming,cloud_gaming,A100,0.949,akash,1,1.8,300.0,ok
55,tenant-render,3d_rendering,RTX4090,2.661,vast,1,0.8,380.0,ok
55,tenant-render,3d_rendering,RTX4090,2.589,vast,1,0.8,380.0,ok
55,tenant-render,general_compute,A100,0.773,vast,1,1.4,380.0,ok
55,tenant-render,3d_rendering,RTX4090,1.529,vast,1,0.8,380.0,ok
55,tenant-render,general_compute,A100,1.014,vast,1,1.4,380.0,ok
55,tenant-render,3d_rendering,RTX4090,2.181,vast,1,0.8,380.0,ok
55,tenant-render,3d_rendering,RTX4090,1.771,vast,1,0.8,380.0,ok
55,tenant-render,3d_rendering,RTX4090,1.405,vast,1,0.8,380.0,ok
55,tenant-render,general_compute,A100,1.257,akash,1,1.8,300.0,ok
55,tenant-render,3d_rendering,RTX4090,1.299,vast,1,0.8,380.0,ok
55,tenant-render,3d_rendering,RTX4090,1.952,vast,1,0.8,380.0,ok
55,tenant-render,3d_rendering,RTX4090,1.078,vast,1,0.8,380.0,ok
55,tenant-dao,general_compute,A100,1.255,flux,1,1.7,330.0,ok
55,tenant-dao,llm_inference,A100,0.586,akash,1,1.8,300.0,ok
55,tenant-dao,llm_inference,A100,0.683,akash,1,1.8,300.0,ok
55,tenant-dao,general_compute,A100,1.845,flux,1,1.7,330.0,ok
55,tenant-dao,general_compute,A100,1.474,akash,1,1.8,300.0,ok
56,tenant-research,llm_training,H100,6.709,aethir,1,3.5,260.0,ok
56,tenant-research,llm_training,H100,8.616,aethir,1,3.5,260.0,ok
56,tenant-research,general_compute,A100,1.072,akash,1,1.8,300.0,ok
56,tenant-research,llm_inference,A100,0.793,akash,1,1.8,300.0,ok
56,tenant-research,general_compute,A100,1.545,akash,1,1.8,300.0,ok
56,tenant-research,llm_training,H100,3.937,aethir,1,3.5,260.0,ok
56,tenant-research,llm_inference,A100,0.386,akash,1,1.8,300.0,ok
56,tenant-research,general_compute,A100,0.925,akash,1,1.8,300.0,ok
56,tenant-gaming,general_compute,A100,1.113,akash,1,1.8,300.0,ok
56,tenant-gaming,cloud_gaming,A100,1.209,akash,1,1.8,300.0,ok
56,tenant-gaming,llm_inference,A100,0.662,akash,1,1.8,300.0,ok
56,tenant-gaming,cloud_gaming,A100,0.507,akash,1,1.8,300.0,ok
56,tenant-gaming,llm_inference,A100,0.75,akash,1,1.8,300.0,ok
56,tenant-gaming,cloud_gaming,A100,0.862,akash,1,1.8,300.0,ok
56,tenant-gaming,cloud_gaming,A100,1.152,akash,1,1.8,300.0,ok
56,tenant-gaming,cloud_gaming,A100,1.355,akash,1,1.8,300.0,ok
56,tenant-gaming,cloud_gaming,A100,0.866,akash,1,1.8,300.0,ok
56,tenant-gaming,cloud_gaming,A100,1.181,akash,1,1.8,300.0,ok
56,tenant-gaming,llm_inference,A100,0.531,akash,1,1.8,300.0,ok
56,tenant-render,3d_rendering,RTX4090,2.11,vast,1,0.8,380.0,ok
56,tenant-render,3d_rendering,RTX4090,1.613,vast,1,0.8,380.0,ok
56,tenant-render,3d_rendering,RTX4090,2.411,vast,1,0.8,380.0,ok
56,tenant-render,general_compute,A100,1.782,vast,1,1.4,380.0,ok
56,tenant-render,3d_rendering,RTX4090,2.496,vast,1,0.8,380.0,ok
56,tenant-render,3d_rendering,RTX4090,2.399,vast,1,0.8,380.0,ok
56,tenant-render,3d_rendering,RTX4090,1.429,vast,1,0.8,380.0,ok
56,tenant-render,3d_rendering,RTX4090,1.677,vast,1,0.8,380.0,ok
56,tenant-dao,llm_inference,A100,0.758,flux,1,1.7,330.0,ok
56,tenant-dao,general_compute,A100,0.741,flux,1,1.7,330.0,ok
56,tenant-dao,general_compute,A100,0.508,akash,1,1.8,300.0,ok
57,tenant-research,general_compute,A100,1.153,akash,1,1.8,300.0,ok
57,tenant-research,llm_training,H100,4.552,aethir,1,3.5,260.0,ok
57,tenant-research,llm_training,H100,3.264,aethir,1,3.5,260.0,ok
57,tenant-research,llm_inference,A100,0.988,akash,1,1.8,300.0,ok
57,tenant-research,3d_rendering,RTX4090,2.042,,0,0.0,0.0,no_viable_provider
57,tenant-research,general_compute,A100,1.396,akash,1,1.8,300.0,ok
57,tenant-research,general_compute,A100,1.73,akash,1,1.8,300.0,ok
57,tenant-research,3d_rendering,RTX4090,1.878,,0,0.0,0.0,no_viable_provider
57,tenant-research,llm_training,H100,7.598,aethir,1,3.5,260.0,ok
57,tenant-research,general_compute,A100,0.929,akash,1,1.8,300.0,ok
57,tenant-gaming,cloud_gaming,A100,1.1,akash,1,1.8,300.0,ok
57,tenant-gaming,llm_inference,A100,0.385,akash,1,1.8,300.0,ok
57,tenant-gaming,cloud_gaming,A100,0.536,akash,1,1.8,300.0,ok
57,tenant-gaming,cloud_gaming,A100,0.5,akash,1,1.8,300.0,ok
57,tenant-gaming,cloud_gaming,A100,1.497,akash,1,1.8,300.0,ok
57,tenant-gaming,llm_inference,A100,0.483,akash,1,1.8,300.0,ok
57,tenant-gaming,cloud_gaming,A100,1.086,akash,1,1.8,300.0,ok
57,tenant-gaming,llm_inference,A100,0.79,akash,1,1.8,300.0,ok
57,tenant-gaming,cloud_gaming,A100,0.59,akash,1,1.8,300.0,ok
57,tenant-gaming,cloud_gaming,A100,1.33,akash,1,1.8,300.0,ok
57,tenant-gaming,general_compute,A100,1.022,akash,1,1.8,300.0,ok
57,tenant-gaming,general_compute,A100,0.915,akash,1,1.8,300.0,ok
57,tenant-render,general_compute,A100,1.362,vast,1,1.4,380.0,ok
57,tenant-render,3d_rendering,RTX4090,1.814,vast,1,0.8,380.0,ok
57,tenant-render,3d_rendering,RTX4090,1.145,vast,1,0.8,380.0,ok
57,tenant-render,3d_rendering,RTX4090,2.894,vast,1,0.8,380.0,ok
57,tenant-render,general_compute,A100,1.935,vast,1,1.4,380.0,ok
57,tenant-render,general_compute,A100,1.72,vast,1,1.4,380.0,ok
57,tenant-dao,llm_inference,A100,0.755,flux,1,1.7,330.0,ok
57,tenant-dao,general_compute,A100,1.345,flux,1,1.7,330.0,ok
57,tenant-dao,general_compute,A100,1.636,flux,1,1.7,330.0,ok
57,tenant-dao,general_compute,A100,1.188,akash,1,1.8,300.0,ok
57,tenant-dao,llm_inference,A100,0.669,akash,1,1.8,300.0,ok
58,tenant-research,llm_training,H100,7.436,aethir,1,3.5,260.0,ok
58,tenant-research,general_compute,A100,1.515,akash,1,1.8,300.0,ok
58,tenant-research,llm_training,H100,5.21,aethir,1,3.5,260.0,ok
58,tenant-research,general_compute,A100,1.275,akash,1,1.8,300.0,ok
58,tenant-research,llm_training,H100,8.825,aethir,1,3.5,260.0,ok
58,tenant-research,llm_training,H100,3.651,aethir,1,3.5,260.0,ok
58,tenant-research,3d_rendering,RTX4090,2.642,,0,0.0,0.0,no_viable_provider
58,tenant-research,llm_training,H100,9.52,aethir,1,3.5,260.0,ok
58,tenant-research,llm_inference,A100,0.483,akash,1,1.8,300.0,ok
58,tenant-research,general_compute,A100,0.904,akash,1,1.8,300.0,ok
58,tenant-gaming,general_compute,A100,1.525,akash,1,1.8,300.0,ok
58,tenant-gaming,general_compute,A100,1.248,akash,1,1.8,300.0,ok
58,tenant-gaming,cloud_gaming,A100,1.235,akash,1,1.8,300.0,ok
58,tenant-gaming,general_compute,A100,0.81,akash,1,1.8,300.0,ok
58,tenant-gaming,cloud_gaming,A100,0.75,akash,1,1.8,300.0,ok
58,tenant-gaming,llm_inference,A100,0.325,akash,1,1.8,300.0,ok
58,tenant-gaming,cloud_gaming,A100,1.42,akash,1,1.8,300.0,ok
58,tenant-gaming,llm_inference,A100,0.731,akash,1,1.8,300.0,ok
58,tenant-gaming,llm_inference,A100,0.811,akash,1,1.8,300.0,ok
58,tenant-gaming,llm_inference,A100,0.234,akash,1,1.8,300.0,ok
58,tenant-gaming,llm_inference,A100,0.697,akash,1,1.8,300.0,ok
58,tenant-gaming,llm_inference,A100,0.988,akash,1,1.8,300.0,ok
58,tenant-render,3d_rendering,RTX4090,2.969,vast,1,0.8,380.0,ok
58,tenant-render,general_compute,A100,0.92,vast,1,1.4,380.0,ok
58,tenant-render,3d_rendering,RTX4090,2.153,vast,1,0.8,380.0,ok
58,tenant-render,3d_rendering,RTX4090,2.599,vast,1,0.8,380.0,ok
58,tenant-render,3d_rendering,RTX4090,2.082,vast,1,0.8,380.0,ok
58,tenant-render,3d_rendering,RTX4090,1.787,vast,1,0.8,380.0,ok
58,tenant-render,3d_rendering,RTX4090,1.35,vast,1,0.8,380.0,ok
58,tenant-render,general_compute,A100,1.547,vast,1,1.4,380.0,ok
58,tenant-render,3d_rendering,RTX4090,2.378,vast,1,0.8,380.0,ok
58,tenant-render,3d_rendering,RTX4090,1.422,vast,1,0.8,380.0,ok
58,tenant-render,3d_rendering,RTX4090,1.651,vast,1,0.8,380.0,ok
58,tenant-dao,general_compute,A100,0.89,flux,1,1.7,330.0,ok
58,tenant-dao,llm_inference,A100,0.39,flux,1,1.7,330.0,ok
58,tenant-dao,llm_inference,A100,0.69,flux,1,1.7,330.0,ok
59,tenant-research,llm_training,H100,7.905,aethir,1,3.5,260.0,ok
59,tenant-research,llm_inference,A100,0.883,akash,1,1.8,300.0,ok
59,tenant-research,llm_training,H100,4.259,aethir,1,3.5,260.0,ok
59,tenant-research,llm_training,H100,7.031,aethir,1,3.5,260.0,ok
59,tenant-research,llm_training,H100,3.699,aethir,1,3.5,260.0,ok
59,tenant-research,llm_training,H100,4.651,aethir,1,3.5,260.0,ok
59,tenant-research,llm_inference,A100,0.505,akash,1,1.8,300.0,ok
59,tenant-research,llm_training,H100,9.714,aethir,1,3.5,260.0,ok
59,tenant-gaming,cloud_gaming,A100,1.306,akash,1,1.8,300.0,ok
59,tenant-gaming,cloud_gaming,A100,1.0,akash,1,1.8,300.0,ok
59,tenant-gaming,general_compute,A100,1.774,akash,1,1.8,300.0,ok
59,tenant-gaming,llm_inference,A100,0.776,akash,1,1.8,300.0,ok
59,tenant-gaming,llm_inference,A100,0.44,akash,1,1.8,300.0,ok
59,tenant-gaming,llm_inference,A100,0.654,akash,1,1.8,300.0,ok
59,tenant-gaming,cloud_gaming,A100,1.191,akash,1,1.8,300.0,ok
59,tenant-gaming,cloud_gaming,A100,1.314,akash,1,1.8,300.0,ok
59,tenant-gaming,llm_inference,A100,0.704,akash,1,1.8,300.0,ok
59,tenant-gaming,cloud_gaming,A100,0.835,akash,1,1.8,300.0,ok
59,tenant-gaming,cloud_gaming,A100,1.06,akash,1,1.8,300.0,ok
59,tenant-gaming,general_compute,A100,0.887,akash,1,1.8,300.0,ok
59,tenant-gaming,cloud_gaming,A100,0.621,akash,1,1.8,300.0,ok
59,tenant-render,3d_rendering,RTX4090,2.152,vast,1,0.8,380.0,ok
59,tenant-render,3d_rendering,RTX4090,1.349,vast,1,0.8,380.0,ok
59,tenant-render,general_compute,A100,1.033,vast,1,1.4,380.0,ok
59,tenant-render,3d_rendering,RTX4090,1.975,vast,1,0.8,380.0,ok
59,tenant-render,general_compute,A100,1.834,vast,1,1.4,380.0,ok
59,tenant-render,3d_rendering,RTX4090,1.573,vast,1,0.8,380.0,ok
59,tenant-render,3d_rendering,RTX4090,1.29,vast,1,0.8,380.0,ok
59,tenant-render,3d_rendering,RTX4090,2.615,vast,1,0.8,380.0,ok
59,tenant-render,3d_rendering,RTX4090,2.263,vast,1,0.8,380.0,ok
59,tenant-render,3d_rendering,RTX4090,2.698,vast,1,0.8,380.0,ok
59,tenant-render,3d_rendering,RTX4090,1.324,vast,1,0.8,380.0,ok
59,tenant-dao,llm_inference,A100,0.454,flux,1,1.7,330.0,ok
59,tenant-dao,llm_inference,A100,0.414,flux,1,1.7,330.0,ok
